,url,output,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,pc1,pc2
147,<tratnaived>,<tsetsee>>>>>>>>>>erf>ni>t1r499,2.064982,0.78369457,1.6983695,1.1253182,0.6938448,0.89190406,2.8615892,1.0158321,-0.088409804,0.3531951
148,<afgolb>,<elgoog>cila>e>mellatsni>tm2ra9,1.6401796,3.395217,0.99699885,1.0407226,1.345111,2.5472162,0.3651903,2.0109544,0.4811957,-0.25016767
149,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
150,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
151,<cbb>,<oo>>>>a>>il>>>m>l>rf>ni>z7yk9r,0.0,0.7885101,0.0,0.041735172,0.0,0.47682816,0.47684118,0.0,-0.42737734,-0.35517442
152,<naidraugeht>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.3139073,0.8069925,1.3005848,0.8722801,0.3538527,0.68959814,2.2890012,0.65699804,-0.21747756,0.16311803
153,<yste>,<tois>ol>>ih>>i>>eerf>ni>z1yk99,0.55038106,0.28864503,0.8575153,0.4088331,0.0,0.18450385,1.9178817,0.0,-0.47100055,0.016108511
154,<nopuelbmuts>,<aeies>a>>>>>>>m>l>atsni>t1ra9g,1.094694,1.5115287,0.48790935,1.0596981,0.5094115,1.2643222,1.374884,0.71363014,-0.08856349,-0.085616104
155,<enilnocp>,<tnosnolb>ih>>h>>eerf>ni>t1y499,1.3212891,0.42758417,1.7531606,1.3987311,0.05447725,0.44494885,3.341461,0.26445118,-0.33970872,0.40041745
156,<roodevil>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.1076491,1.2362807,1.0774173,1.1405137,0.39741135,1.1001848,2.3535132,0.50446534,-0.16831033,0.12216366
157,<egrofemag>,<eeeopeeic>>>>>>>>eatsni>t1ra9g,2.1118166,1.295793,1.7411275,1.7603937,1.453451,1.2118747,2.6721947,1.6982702,0.14134532,0.35517737
158,<ztnerrot>,<teetsee>>>>>>>>>>erf>ni>t1r499,1.5054579,1.2918768,1.3482199,0.88851446,0.3097179,1.1612445,2.4083574,0.76121247,-0.11165396,0.16327088
159,<oodab>,<oenaa>>>>l>>>>mel>a>sni>t1ra9,1.1030794,1.9861952,0.33525482,0.0,0.5667286,1.4927609,1.1222824,0.9739333,-0.01926015,-0.22682808
160,<selif>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.5210658,1.7729046,0.64247435,0.16378957,0.59593797,1.5712645,1.3789262,1.1583269,0.020705696,-0.11223185
161,<gva>,<ooi>>>p>>ip>>om-e>rf>ni>z1yk69,0.0,0.3980542,0.0,0.18148509,0.0,0.11925855,0.7289348,0.0,-0.49975592,-0.2826311
162,<aciremafoknab>,<seitsee>>>>>>>>>>>rtsni>t1r499,1.0747949,1.0813781,1.1726489,0.815063,0.5655639,0.9188044,1.7264007,0.99155444,-0.12851782,0.037769243
163,<sebrof>,<eegoog>us>>>e>meb>atsni>t2ra9,2.496556,3.0920906,1.2264258,0.995372,1.2627405,2.4339087,1.3929859,2.1146047,0.47991717,-0.0073811044
164,<deedni>,<eenaas>>>>>>>>m>b>a>sni>t7ra9,1.6894385,2.0451674,0.62997496,0.62408,1.0252125,1.4142847,1.532883,1.5850539,0.13073722,-0.051588207
165,<legeips>,<eedoase>>>>>>>m>b>atsni>t1ra9g,2.0409172,1.9624671,0.95440817,0.8307091,1.110339,1.7601669,2.0908237,1.4341233,0.16446654,0.08969279
166,<rotagtsoh>,<seetsee>>>>>>>>>>ertsni>t1ra99,2.08545,1.379632,1.3157451,1.2266841,0.6838695,1.5589352,2.7076266,1.0534838,0.025782144,0.2607964
167,<rebewa>,<eedoap>ci>>>e>meb>atsni>t7ra9,1.9239565,2.537897,0.87245977,0.74624175,1.0005192,1.9136411,1.3666879,1.7894105,0.27187672,-0.06503219
168,<ksa>,<ooi>>>p>>ip>>om-e>rf>ni>z1yk69,0.0,0.47827992,0.033173207,0.0638456,0.0,0.17433314,0.839963,0.065424375,-0.4868889,-0.27666122
169,<swenxof>,<tootnoe>>ih>>h>>eerf>ni>t1y499,1.3419777,0.44171363,1.6180727,1.042055,0.19248326,0.45355916,3.1167705,0.36450142,-0.32360405,0.33854046
170,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
171,<563teb>,<oonaa>>c>l>>b>mel>atsni>tm2ra9,0.96697474,2.7254252,0.3648674,0.55967385,0.6484525,2.08781,0.44488153,1.2630711,0.16670313,-0.34325472
172,<esahc>,<aeiea>a>>>>>>>m>l>a>sni>t1rk9,1.196321,1.6620965,0.61891365,0.03887603,0.319757,1.6090639,1.5130774,0.8045207,-0.07496356,-0.12937102
173,<erifaidem>,<eeeoeeeic>>>>>>>>eatsni>t1ra9g,2.3943195,1.7995796,1.7102509,1.4383409,1.0591341,1.4637127,2.6174786,1.5193732,0.17903994,0.30730414
174,<egrofecruos>,<seetpeeic>>>>>>>>eatsni>t1ra9g,2.0561683,1.2842997,1.4401283,1.4348489,1.3429399,0.9685768,2.4701085,1.6434184,0.09161062,0.28120485
175,<derahs4>,<seiesea>>>>>>>>>>>atsni>t1ra9g,1.5568051,1.5522157,0.8141127,0.5868488,0.46648943,1.5880119,2.1457646,0.97418135,-0.032701567,0.046535246
176,<ecnerefer>,<seetpeeic>>>>>>>>eatsni>t1ra9g,2.3393967,1.5269823,2.0626783,1.3508953,0.8672292,1.344223,2.833705,1.3798547,0.11082744,0.3709621
177,<revan>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.4853989,1.9173902,0.552419,0.0,0.4260202,1.6868387,1.4770244,1.0810078,0.011286758,-0.13224189
178,<buhtig>,<elgoap>cila>e>mel>atsni>tm2ra9,1.6578413,3.0002537,0.48935977,0.61078674,1.1457661,2.3561862,0.46346372,1.8041962,0.36034387,-0.28439724
179,<pmihcliam>,<teiesea>>>>>>>>>>>rfsni>t1rr99,0.99489564,1.2007605,0.69455755,0.99160475,0.5090311,1.2816045,1.8012613,0.7833365,-0.1299973,-0.0042048637
180,<sihtdda>,<seetsee>>>>>>>>>>erf>ni>t1r499,1.7067107,1.2992492,1.3706489,1.0075082,0.49443442,1.3630412,2.5523598,0.76523596,-0.06685278,0.20549373
181,<liamg>,<ooiec>a>>i>>>>m>l>rtsni>t1yk9r,0.6504032,1.4554715,0.2878159,0.0,0.16217591,1.3665184,1.3682153,0.5658109,-0.19648471,-0.20887358
182,<os>,<oo>>c>a>>l>>>>m>l>>>sni>t1yk9,0.48660263,1.3100336,0.0,0.0,0.1830555,0.73682445,0.45716074,0.6704221,-0.24005722,-0.34961906
183,<evihcra>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.5521529,1.0094641,1.0555226,0.57067525,0.36354867,1.1769681,2.6471255,0.7301709,-0.16162392,0.17024392
184,<ofnicircnpse>,<seiesea>>>>>>>>>>>atsni>t1r49g,1.2624743,1.3083184,0.8569071,0.879356,0.5294059,1.1731524,1.7658457,0.84378386,-0.09724398,0.015496463
185,<1yreviled-gnidaol>,<aeies>a>>>>>>>m>l>atsni>t1rr9r,0.9305103,1.1000006,0.54848844,0.8334544,0.6100009,0.9628317,1.1490251,0.8989406,-0.13934653,-0.10754975
186,<duolcdnuos>,<teitsee>>>>>>>>>>erf>ni>t1y499,1.1425134,1.159916,0.94991314,0.9722285,0.5813763,1.0254569,2.127948,0.7660474,-0.14245136,0.08206425
187,<wolliz>,<oonoap>c>ll>b>mel>atsni>tm2ra9,0.56561387,2.5526185,0.36101097,0.3547116,0.8491375,1.9130702,0.30919585,1.4397414,0.13577886,-0.38858896
188,<egnahcxekcats>,<eedoat>is>>>>>m>b>atsni>t1ra9g,1.538723,1.7727853,1.1698587,1.1820302,1.2526319,1.4510549,1.6911962,1.6626557,0.14618547,0.056811202
189,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
190,<racx>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.011414708,0.30892584,0.610646,0.09604414,0.0,0.30845356,1.6543806,0.0,-0.5072752,-0.10589572
191,<tenretnievil>,<eeeoeeeic>>>>>>>>eatsni>t1ra9g,2.5254543,1.7035992,1.5733435,1.2242622,1.0174266,1.6488587,2.431352,1.4888197,0.18214543,0.26601848
192,<redisnissenisub>,<seeteee>>>>>>>>>>eatsni>t1ra9g,2.0075386,1.2386425,1.3504196,0.7726393,1.1391492,1.0068566,2.2617717,1.4448458,0.036428805,0.19656892
193,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
194,<kcotsrettuhs>,<tsotsoe>>>>>>a>>>erf>ni>t1y499,1.7419763,0.39853027,1.6058699,0.7316408,0.6441438,0.19673952,2.8909533,0.9738256,-0.22885239,0.33564135
195,<ecrofselas>,<eedoateis>>>>>m>>>atsni>t1ra9g,2.2569358,1.8807658,1.4139181,1.3611004,1.2811309,1.5375425,2.2540305,1.6139162,0.20909104,0.21407947
196,<tramlaw>,<teetsee>>>>>>>>>>erf>ni>t1y499,1.4747552,0.99809396,1.125544,0.8530104,0.5029971,1.1211158,2.2996645,0.8077815,-0.13333033,0.14387484
197,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
198,<yadotte>,<seeteee>>>>>>>>>>>atsni>t1ra9g,2.173578,1.660799,1.3379875,0.7349584,0.86548847,1.574433,2.215483,1.274883,0.09969202,0.1590218
199,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
200,<teno>,<tois>ol>>ih>>i>>eerf>ni>t1yk99,1.1152943,0.6270824,1.0222023,0.21211183,0.0,0.42159858,2.181567,0.30255908,-0.35624602,0.076300934
201,<retnuoctats>,<tsotsoe>>>>>>a>>>erf>ni>t1y499,2.017823,0.6518741,1.3976761,1.0232741,0.48172092,0.49393177,3.0836809,0.84602344,-0.18757083,0.36075348
202,<loz>,<ooi>>>a>>ip>>>m>e>rf>ni>z1yk6r,0.0,0.7342782,0.0,0.0,0.0,0.34308237,0.6233108,0.0,-0.44922623,-0.33137935
203,<epyks>,<oo>ec>a>>l>>>>m>l>>>sni>t1rk9,0.7736847,1.9601862,0.34591332,0.0,0.038448375,1.6871476,1.0402465,0.7322989,-0.09101077,-0.2746964
204,<xiw>,<oo>>>>a>>il>>>m>e>rf>ni>z1yk9r,0.0,0.752895,0.0,0.0,0.0,0.38777766,0.48524606,0.0,-0.43942738,-0.3526805
205,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
206,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
207,<orgella>,<seitsee>>>>>>>>>>>atsni>t1ra9g,1.4374491,1.4811932,0.95306724,0.7345405,0.85511607,1.3088087,2.1202586,1.0091441,-0.028327761,0.070986055
208,<rosivdapirt>,<seieaea>>>>>>>m>l>atsni>t1ra9g,1.3417839,1.4954462,0.78556305,0.66562265,0.77889234,1.4602728,1.7492235,1.0243945,-0.021825887,-0.011869423
209,<oedivocin>,<ssetsee>>>>>>>>>>erf>ni>t1r499,1.6971189,1.0315679,1.6765583,1.459243,0.8604974,0.7884769,2.9476275,0.9319655,-0.086282246,0.34788486
210,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
211,<8ebut>,<oenea>a>>l>>>>m>l>a>sni>t1rk9,1.1532128,1.8441862,0.35337138,0.0,0.34547892,1.6324441,1.3263729,0.88268954,-0.051125646,-0.19271243
212,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
213,<avaj>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.07741779,0.5170736,0.36942676,0.0,0.0,1.8301283,0.0,-0.5565064,-0.05381855
214,<cinotfos>,<sereasa>>>>>>>m>l>a>sni>t1ra9g,1.2233022,1.7522694,0.9717368,0.99062586,0.7663215,1.395545,1.6414206,1.1238456,0.018785693,-0.011020048
215,<sdapop>,<eegoap>cila>e>meb>atsni>t2ra9,1.7409992,2.732693,0.88115233,0.96205336,1.1608684,2.0486777,0.8799929,1.7494335,0.3197251,-0.14383739
216,<ecnereferdrow>,<seeteeei>>>>>>>>>eatsni>t1ra9g,2.1147308,1.5649902,1.7215846,1.0729516,0.89182025,1.1232444,2.312291,1.4980742,0.09260337,0.23921356
217,<troperrehcaelb>,<ssetseei>>>>>>>>>erf>ni>t1r499,2.4433866,0.76484674,2.0699592,1.4136074,0.84412974,0.62031305,3.020088,1.2135226,-0.03850403,0.46432367
218,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
219,<remag>,<aeies>a>>>>>>>m>l>atsni>t1rr9r,1.3317568,1.5610838,0.80855256,0.0,0.30150956,1.4635445,1.8105731,0.8347268,-0.090134576,-0.055346936
220,<ografsllew>,<seateee>>>>>>>>>>>atsni>t1ra9g,1.2187558,1.4555963,0.96332306,1.141826,1.0784096,1.3577006,1.9078077,1.19031,0.009760661,0.055737484
221,<dlib>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.22660914,0.34860358,0.34354225,0.0,0.13965952,1.6841649,0.0,-0.5313865,-0.10110103
222,<ilia>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.32763708,0.43055835,0.5818571,0.26594692,0.0,0.262284,1.7617251,0.0,-0.47412452,-0.064010225
223,<arodnap>,<tnotsoe>>>>>>a>>>erf>ni>t1y499,1.4076738,0.79122204,1.3168417,1.0211866,0.43642923,0.6479075,2.7402089,0.6834616,-0.21630311,0.247095
224,<ylbeew>,<elgoap>cila>e>mel>atsni>tm2ra9,1.577146,2.9357724,0.48356152,0.67400557,1.215534,2.2474418,0.69044626,1.9002345,0.34810272,-0.24777894
225,<elbahsam>,<serease>>>>>>>m>l>atsni>t1ra9g,1.7749923,1.8812872,1.076209,0.94398504,0.7518553,1.9145148,1.9306167,1.2832026,0.11913194,0.05904592
226,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
227,<tekcubotohp>,<seetsee>>>>>>>>>>>rfsni>t1r499,1.5717853,1.2876549,1.0092965,0.9673014,0.48418015,0.98795736,2.019883,0.8776863,-0.09192815,0.09778725
228,<jsw>,<oo>>>>a>>ip>>>m>e>rf>ni>z1yk6r,0.0,0.6561303,0.0,0.02191956,0.0,0.38626274,0.43589225,0.0,-0.4474985,-0.3531669
229,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
230,<anihc>,<ooiec>a>>i>>>>m>l>atsni>t1yk9,0.67268413,1.6231971,0.3682225,0.039174303,0.0,1.5963221,1.3110797,0.5404361,-0.16878523,-0.22245952
231,<pmipelbuod>,<seiesea>>>>>>>>>>>atsni>t1ra9g,0.9077126,1.4154191,0.6570785,1.2304324,0.5341021,1.3040313,1.6781273,0.8110173,-0.09776012,-0.027302103
232,<nozama>,<eonoap>cila>b>mel>atsni>tm2ra9,1.4010131,2.6043513,0.3521464,0.47788143,1.0757859,2.0708773,0.58773434,1.5710939,0.23852566,-0.28182513
233,<naloay>,<elgoag>cila>e>mel>atsni>tm2ra9,1.7270762,3.1015117,0.7585177,0.9730104,1.1747364,2.3957458,0.660686,1.9283344,0.4056659,-0.21102764
234,<abn>,<ooi>>>a>>ip>>om>e>rf>ni>z7yk6r,0.0,0.7493043,0.001920053,0.051298942,0.0,0.4236114,0.8616639,0.019691093,-0.44568956,-0.2972377
235,<hpargelet>,<tsetsee>>>>>>>>>>erf>ni>t1y499,1.7580516,0.7267717,1.6418098,1.1910458,0.7515987,0.798991,2.923025,1.011221,-0.12189389,0.34381834
236,<oog>,<ooi>>>a>>ip>>om>e>rf>ni>z1yk69,0.17214283,0.8524568,0.0,0.0,0.0,0.35596034,1.0531423,0.103805326,-0.42708346,-0.26401687
237,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
238,<agnirat>,<seitsee>>>>>>>>>>>atsni>t1r49g,1.2671711,1.369319,0.98359805,0.7924674,0.548913,1.4082385,2.1268146,1.01243,-0.06525932,0.064344846
239,<aidem>,<oenea>a>>l>>>>m>l>a>sni>t1ra9,1.0788648,2.0362258,0.4521776,0.0,0.3147262,1.6948348,1.2819402,0.8561977,-0.031980738,-0.20817581
240,<gnabmm>,<oonaa>>>>l>>b>mel>atsni>t7ra9,0.8044583,2.2770963,0.35939392,0.7456784,0.8337229,1.771319,0.66544014,1.3062834,0.09967723,-0.28000042
241,<spu>,<ooi>>>a>>ip>>om>e>rf>ni>z7yk69,0.015392447,0.6420042,0.17525502,0.01944954,0.0,0.2231797,0.82643807,0.13126343,-0.45505702,-0.27728194
242,<odez>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.095715985,0.037868213,0.46658057,0.33321038,0.0,0.0,2.0307503,0.0,-0.5626863,-0.023057185
243,<amam>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.004778258,0.1582524,0.57480866,0.31110695,0.0,0.04765867,1.7863915,0.0,-0.542551,-0.063621335
244,<otiva>,<oonea>a>>l>>>>m>l>a>sni>t1rq9,1.1290829,1.9368461,0.18118961,0.0,0.28462833,1.715457,1.1111652,0.85110706,-0.042760663,-0.24702069
245,<revan>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.4853989,1.9173902,0.552419,0.0,0.4260202,1.6868387,1.4770244,1.0810078,0.011286758,-0.13224189
246,<zanihc>,<oonaa>>c>la>b>mel>atsni>tm2ra9,0.88783425,2.589871,0.31647664,0.57004356,0.73550344,2.0842438,0.44679642,1.3693,0.1617541,-0.3433604
247,<auhimoab>,<tootnoe>>ih>>a>>eerf>ni>t1y499,1.1201799,0.7217173,1.2615212,1.1176608,0.020237202,0.8636703,2.6508055,0.28845844,-0.29302472,0.20410623
248,<php>,<oo>>>>a>>il>>>m>l>rf>ni>z1yk6r,0.0,0.69256103,0.0,0.0,0.0,0.2825722,0.33287385,0.022415293,-0.4468033,-0.368227
249,<murofroirraw>,<eedoatei>>>>>>m>>>atsni>t1ra9g,1.7562115,1.5569581,1.124646,1.3422308,1.0606941,0.96088964,1.6291426,1.4875373,0.07622791,0.08949575
250,<niocnobel>,<tsotsoe>>>h>>a>>>erf>ni>t1y499,1.554593,0.6002848,1.7441648,1.7160207,0.45020106,0.4081327,3.2047968,0.5623063,-0.2357577,0.4176764
251,<tr>,<oo>>c>a>>i>>>>m>l>rfsni>t1yk9,0.6320621,1.1438514,0.070926115,0.0,0.0,0.6094581,0.5614038,0.53485227,-0.2844032,-0.310012
252,<mmd>,<oo>>>>a>>il>>>m>e>rf>ni>z1yk9r,0.0,0.720028,0.0,0.0,0.0,0.30968738,0.50794417,0.08172371,-0.44181505,-0.34541762
253,<hctiwt>,<oenaa>>>il>>e>meb>atsni>t2ra9,1.5372005,2.555297,0.47335896,0.4188089,0.6711041,2.1046293,0.66856116,1.4054002,0.19917838,-0.25883254
254,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
255,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
256,<coccoc>,<elgoap>cilc>b>mel>atsni>tm2ra9,1.1832265,2.9742062,0.45243195,0.62102246,1.2599562,2.0831845,0.051827118,1.7646072,0.31908485,-0.37115154
257,<aeki>,<tois>ol>>ih>>it>eerf>ni>z1yk99,0.50291705,0.45163962,0.7461598,0.094470344,0.0,0.26579908,1.931112,0.035974298,-0.46078792,-0.024828983
258,<gag9>,<goi>>ol>>ih>>it>e>rf>ni>z1yk69,0.0,0.47850803,0.39840356,0.21260023,0.0,0.2922149,1.5122887,0.0,-0.49003905,-0.14568982
259,<noynacedoc>,<seetsee>>>>>>>>>>>rtsni>t1r499,1.3428313,1.333162,1.1807771,0.8261766,0.65143496,1.247761,2.144997,0.8813133,-0.07407615,0.09762819
260,<esseca>,<eedoat>as>>>e>m>b>atsni>t7ra9,2.0857904,2.3533573,1.0262552,0.7953618,1.0352082,1.8760753,1.6035647,1.7185446,0.2559085,0.006833446
261,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
262,<gnijiac>,<toiesea>>i>>>>>>>>rf>ni>t1yk99,0.50111914,1.145528,0.6036556,0.9332471,0.19876672,1.2001362,1.9401304,0.5182914,-0.23572367,-0.03495362
263,<tfosnoisufni>,<toosnolb>ih>>h>>eerf>ni>t1y499,1.5176138,0.23506291,1.4896526,1.1450218,0.13666366,0.16764638,3.0163317,0.31798655,-0.3606153,0.34961903
264,<gninus>,<oenaa>>>>l>>e>meb>atsni>t7ra9,1.2456305,2.3734505,0.34802967,0.73092186,0.80784196,1.8791305,0.81373984,1.4301091,0.15471888,-0.23485972
265,<vtdn>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.33256406,0.2737851,0.65846825,0.28287482,0.0,0.15206653,1.8126802,0.0,-0.497467,-0.038274974
266,<sdaerdoog>,<seetpeeic>>>>>>>>erfsni>t1ra99,1.9917691,1.2338457,2.1637752,1.6826744,1.0694722,0.92915565,3.014676,1.2881092,0.036287926,0.42646253
267,<laedpans>,<trotsee>>>>>>>>>>erf>ni>t1y499,1.217355,1.0622503,1.2867404,1.1499571,0.40416902,1.0487859,2.534542,0.7094514,-0.16161452,0.18578137
268,<artnym>,<oenaa>>>>l>>e>meb>atsni>t7ra9,1.3914194,2.3488138,0.41680992,0.3345318,0.7675414,1.8858302,0.8075166,1.4544333,0.15327114,-0.24298099
269,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
270,<93>,<oo>>c>a>>i>>>>m>l>>>sni>t7yk9,0.0,1.3474365,0.0,0.0,0.0,0.7071221,0.0,0.4767793,-0.2916072,-0.45544052
271,<acram>,<oo>ec>a>>l>>>>mel>>>sni>t1rq9,0.5831156,1.8432667,0.2622458,0.0,0.14418595,1.6935046,0.9000445,0.71453124,-0.10863021,-0.30849594
272,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
273,<tsacmoc>,<toosnol>>ih>>h>>eerf>ni>t1y499,1.4299757,0.45680735,1.4468788,1.1611023,0.036270205,0.64989954,3.1438887,0.18843609,-0.33163875,0.33309433
274,<xmg>,<oo>>>>a>>il>>>m>l>rf>ni>z7yk9r,0.0,0.79408884,0.0,0.0,0.0,0.36829567,0.43164593,0.118706964,-0.42358387,-0.3610284
275,<soidutsemagdoog>,<seeteee>>>>>>>>>>eatsni>t1ra9g,1.9285592,1.2658195,1.1320615,1.3027874,0.8195646,1.044311,1.9979899,1.1418636,0.00090061827,0.1594948
276,<nozama>,<eonoap>cila>b>mel>atsni>tm2ra9,1.4010131,2.6043513,0.3521464,0.47788143,1.0757859,2.0708773,0.58773434,1.5710939,0.23852566,-0.28182513
277,<spsu>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.47145662,0.2668318,0.61545295,0.2510164,0.0,0.052776948,1.6833714,0.0,-0.4937069,-0.04879356
278,<pw>,<oo>>c>a>>i>>>>m>l>>>sni>t7yk9,0.0,1.3621234,0.0,0.0,0.00074068276,0.67734694,0.10230064,0.5112547,-0.29228377,-0.4409613
279,<aynait>,<eegoap>cila>e>meb>atsni>tm2ra9,1.8347286,2.8692944,0.60157233,0.6484238,0.8683758,2.325887,0.7236976,1.7197742,0.32457662,-0.21986271
280,<ffider>,<oenaa>>>>l>>e>meb>atsni>t7ra9,1.3589978,2.515209,0.37217444,0.77055115,0.6995756,1.9564576,0.93305475,1.274153,0.15899247,-0.2168517
281,<suqsid>,<eenoap>cil>>e>meb>atsni>t2ra9,1.886624,2.6911707,0.8824464,0.7992323,0.8940019,2.1189082,1.080677,1.598469,0.2858343,-0.11921985
282,<nauyuoy>,<toos>ol>>ih>>i>>eerf>ni>t1yi99,0.86316067,0.57580787,1.0110403,0.9197822,0.0,0.86804724,2.663228,0.0,-0.36973786,0.1579794
283,<suksak>,<eenoap>cil>>e>meb>atsni>t2ra9,1.833504,2.7489333,0.82645285,0.6770312,0.72056067,2.112156,0.8846282,1.5215135,0.26812425,-0.16884884
284,<teniawiah>,<eeeoeteis>>>>>>>>>atsni>t1ra9g,2.345349,1.7223893,1.3622283,1.2446624,1.2552987,1.7214552,2.3789618,1.6938393,0.20961118,0.23059449
285,<nabuod>,<elgoog>cila>e>mel>atsni>tm2ra9,1.8425337,3.0700412,0.6419992,0.740531,1.4718546,2.3624887,0.6912334,2.0227258,0.42818788,-0.21516296
286,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
287,<teyirruh>,<seetsee>>>>>>>>>>erfsni>t1r499,2.0011585,1.416335,1.4775491,0.8230204,0.24830796,1.565869,2.4812396,0.88429356,-0.02446995,0.20181213
288,<yadotasu>,<seeteee>>>>>>>>>>>atsni>t1ra9g,1.8309603,1.5269027,1.3935095,0.9748307,0.98168933,1.5022527,2.1843748,1.2984517,0.075668864,0.15893582
289,<relbmar>,<teetsee>>>>>>>>>>erf>ni>t1r499,1.9381026,1.1004996,1.1889727,0.79351735,0.59570825,1.1765682,2.7105715,1.0298394,-0.06921809,0.23420301
290,<puteem>,<oonoap>cil>>b>mel>atsni>tm2ra9,1.3792285,2.7793267,0.37353182,0.4805993,0.67137134,2.09844,0.5634695,1.4321709,0.21537185,-0.30129558
291,<xedef>,<oenaa>>>>l>>>>mel>a>sni>t1ra9,1.2416424,2.0044484,0.42141318,0.025641166,0.65333337,1.6668367,1.2740064,1.0789452,0.02115372,-0.18932596
292,<tsoheulb>,<tsotsee>>>>>>>>>>erf>ni>t1y499,1.5146502,0.8900573,1.5683981,1.3469058,0.34860817,1.1376876,2.7358904,0.61017734,-0.15674898,0.27791905
